# Filename : TGV_Re1600.dat (updated on 14/12/2018)
# 
# Description : Time evolution of basic statistics for the Taylor-Green Vortex problem at Re=1600
# 
# Data from DNS using the code "Incompact3d" with a Cartesian regular mesh of 512^3 nodes in a cubic computational domain of (2pi)^3 
# while using some symmetries (only the flow inside the impermeable box pi^3 is computed)
# 
#
# Initial condition : u(x,y,z,0)= sin(x)cos(y)cos(z)
#                     v(x,y,z,0)=−cos(x)sin(y)cos(z)
#                     w(x,y,z,0)=0
#
# Reynolds number : Re=1/nu where nu is the kinematic viscosity
#
# Total number of time steps : 1001 from t=0 to t=20
#
# ===========================================================================================
# When publishing results using this data, the following paper should be cited as the source:  
# Thibault Dairay, Eric Lamballais, Sylvain Laizet and John Christos Vassilicos
# Numerical dissipation vs. subgrid-scale modelling for large eddy simulation
# Journal of Computational Physics 337 (2017) 252–274
# https://doi.org/10.1016/j.jcp.2017.02.035
# ===========================================================================================
#
# Column 1  : time t
# Column 2  : kinetic energy E_k [=(u^2+v^2+w^2)/2]
# Column 3  : dissipation epsilon_t [=-dE_k/dt]
# Column 4  : dissipation epsilon [= nu ((du/dx)^2+(du/dy)^2+(du/dz)^2+(dv/dx)^2+(dv/dy)^2+(dv/dz)^2+(dw/dx)^2+(dw/dy)^2+(dw/dz)^2)]
# Column 5  : enstrophy Dzeta [=2 nu epsilon]
# Column 6  : mean square u^2
# Column 7  : mean square v^2
# Column 8  : mean square w^2
# Column 9  : mean square (du/dx)^2
# Column 10 : mean square (du/dy)^2
# Column 11 : mean square (du/dz)^2
# Column 12 : mean square (dv/dx)^2
# Column 13 : mean square (dv/dy)^2
# Column 14 : mean square (dv/dz)^2
# Column 15 : mean square (dw/dx)^2
# Column 16 : mean square (dw/dy)^2
# Column 17 : mean square (dw/dz)^2
#
# 1                   2                   3                   4                   5                   6                   7                   8                   9                   10                  11                  12                  13                  14                  15                  16                  17
  0.400000000000E+00  0.124811594515E+00  0.475921951280E-03  0.475921951280E-03  0.380737561024E+00  0.124196031095E+00  0.124196031095E+00  0.123112684094E-02  0.126060958701E+00  0.123634118646E+00  0.126066140370E+00  0.123634118646E+00  0.126060983235E+00  0.126066140370E+00  0.251569494579E-02  0.251569494579E-02  0.492127218936E-02
  0.420000000000E+00  0.124802068338E+00  0.476702681619E-03  0.476702681619E-03  0.381362145295E+00  0.124124339043E+00  0.124124339043E+00  0.135545859012E-02  0.126179627891E+00  0.123511628213E+00  0.126186030556E+00  0.123511628213E+00  0.126179653726E+00  0.126186030556E+00  0.277587164265E-02  0.277587164265E-02  0.541794815113E-02
  0.440000000000E+00  0.124792526130E+00  0.477525014845E-03  0.477525014845E-03  0.382020011876E+00  0.124049775545E+00  0.124049775545E+00  0.148550116915E-02  0.126304563827E+00  0.123385097814E+00  0.126312408653E+00  0.123385097814E+00  0.126304590975E+00  0.126312408653E+00  0.304923727894E-02  0.304923727894E-02  0.593738145841E-02
  0.460000000000E+00  0.124782967057E+00  0.478389214501E-03  0.478389214501E-03  0.382711371601E+00  0.123972363589E+00  0.123972363589E+00  0.162120693578E-02  0.126435768495E+00  0.123254725036E+00  0.126445306752E+00  0.123254725036E+00  0.126435796967E+00  0.126445306752E+00  0.333586886578E-02  0.333586886578E-02  0.647937643176E-02
  0.480000000000E+00  0.124773390280E+00  0.479295556106E-03  0.479295556106E-03  0.383436444885E+00  0.123892127057E+00  0.123892127057E+00  0.176252644481E-02  0.126573243416E+00  0.123120713938E+00  0.126584759545E+00  0.123120713938E+00  0.126573273223E+00  0.126584759545E+00  0.363584783567E-02  0.363584783567E-02  0.704373049327E-02
  0.500000000000E+00  0.124763794951E+00  0.480244327001E-03  0.480244327001E-03  0.384195461601E+00  0.123809090712E+00  0.123809090712E+00  0.190940847935E-02  0.126716989541E+00  0.122983274763E+00  0.126730804444E+00  0.122983274763E+00  0.126717020695E+00  0.126730804444E+00  0.394926010149E-02  0.394926010149E-02  0.763023434897E-02
  0.520000000000E+00  0.124754180221E+00  0.481235826203E-03  0.481235826203E-03  0.384988660963E+00  0.123723280179E+00  0.123723280179E+00  0.206180008286E-02  0.126867007143E+00  0.122842623643E+00  0.126883481719E+00  0.122842623643E+00  0.126867039657E+00  0.126883481719E+00  0.427619611458E-02  0.427619611458E-02  0.823867217318E-02
  0.540000000000E+00  0.124744545230E+00  0.482270364258E-03  0.482270364258E-03  0.385816291406E+00  0.123634721935E+00  0.123634721935E+00  0.221964659171E-02  0.127023295703E+00  0.122698982308E+00  0.127042834635E+00  0.122698982308E+00  0.127023329588E+00  0.127042834635E+00  0.461675092128E-02  0.461675092128E-02  0.886882179441E-02
  0.560000000000E+00  0.124734889116E+00  0.483348263089E-03  0.483348263089E-03  0.386678610471E+00  0.123543443282E+00  0.123543443282E+00  0.238289166836E-02  0.127185853788E+00  0.122552577791E+00  0.127208909599E+00  0.122552577791E+00  0.127185889058E+00  0.127208909599E+00  0.497102421756E-02  0.497102421756E-02  0.952045488215E-02
  0.580000000000E+00  0.124725211008E+00  0.484469855853E-03  0.484469855853E-03  0.387575884682E+00  0.123449472340E+00  0.123449472340E+00  0.255147733506E-02  0.127354678935E+00  0.122403642139E+00  0.127381756307E+00  0.122403642139E+00  0.127354715602E+00  0.127381756307E+00  0.533912040103E-02  0.533912040103E-02  0.101933371344E-01
